ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;REND;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas;Sexo;Geracao;Raca;Data_Nascimento
5045;161;3;1;4;4;4;4;5.18;4.14;-0.07;55.67;0;-999;53.68;0;2;4;7;1;4;7;20241011;99;114.3;71.83;5.43;81.63;0.3857231810827165;79;-999;-999;-999;-999
5046;196;2;4;1;1;3;3;4.14;3.48;-0.4;54.15;0;-999;68.53;0;2;1;8;1;4;6;20240114;136;114.3;77.46;5.8;87.04;1.2562186561866555;130;-999;-999;-999;-999
5048;114;2;1;3;3;1;4;4.17;3.78;-0.03;55.22;0;-999;34.87;0;1;3;1;4;1;3;20240827;8;114.3;61.98;4.91;70.03;-1.4255319778779485;0;-999;-999;-999;-999
5049;118;2;2;3;3;2;3;3.68;3.61;0.42;55.03;0;-999;42.93;0;1;3;1;4;1;3;20240719;7;114.3;62.07;5.15;70.76;-1.193269732278467;0;-999;-999;-999;-999
5050;165;4;3;2;1;3;2;3.72;3.5;-0.18;53.89;0;-999;49.9;0;2;1;7;2;4;5;20240204;92;114.3;77.54;5.82;88.06;1.4806737674802735;122;-999;-999;-999;-999
5052;100;3;3;3;3;3;2;3.57;3.26;0.29;53.93;0;-999;25.84;0;3;3;6;1;2;9;20240706;79;114.3;61.94;5.16;70.72;-1.3162320975958388;0;-999;-999;-999;-999
5053;183;2;1;1;1;2;2;3.94;3.81;0.39;53.83;0;-999;68.05;0;1;3;7;2;3;2;20240726;89;114.3;62.13;5.05;70.74;-1.1464269264432772;0;-999;-999;-999;-999
5054;181;3;3;1;1;4;1;3.04;4.07;0.33;53.38;0;-999;79.23;0;2;2;6;1;4;6;20240602;64;114.3;68.84;5.45;78.57;-0.07880131011624754;47;-999;-999;-999;-999
5055;116;3;3;4;4;2;1;4.56;4.59;-0.53;54.76;0;-999;72.83;0;1;1;8;1;2;3;20240203;121;114.3;77.46;5.83;87.22;1.1937615817397373;129;-999;-999;-999;-999
5057;106;2;4;3;2;1;4;5.12;3.03;-0.24;55.28;0;-999;60.7;0;3;3;6;1;4;4;20240825;74;114.3;62.0;5.11;72.44;-1.2810999932194467;0;-999;-999;-999;-999
5058;161;1;2;2;2;2;4;4.87;3.49;-0.09;55.34;0;-999;44.3;0;1;2;1;4;1;3;20240511;5;114.3;68.58;5.49;77.3;0.020739652283531373;48;-999;-999;-999;-999
5060;120;1;2;1;1;1;2;3.09;3.79;-0.24;54.67;0;-999;47.6;0;3;3;6;1;3;8;20240801;71;114.3;62.04;5.24;71.82;-1.2342571873842567;0;-999;-999;-999;-999
5062;173;1;4;3;3;1;3;4.29;3.58;-0.12;54.05;0;-999;72.24;0;3;2;1;4;1;4;20240519;31;114.3;68.39;5.45;78.3;-0.18810119039835568;43;-999;-999;-999;-999
5064;127;3;2;4;4;2;2;3.54;3.58;-0.55;55.21;0;-999;43.41;0;1;4;8;2;4;1;20241208;118;114.3;71.78;5.72;81.49;0.2900857858358707;84;-999;-999;-999;-999
5065;190;1;2;3;3;2;3;4.32;4.02;0.3;54.87;0;-999;48.8;0;3;3;7;1;3;9;20240812;114;114.3;62.19;5.1;70.57;-1.361123119854563;0;-999;-999;-999;-999
5066;134;3;3;4;4;2;2;4.24;3.87;0.61;54.52;0;-999;31.68;0;1;1;1;4;1;1;20240316;3;114.3;77.59;5.8;87.49;1.2386526039984616;132;-999;-999;-999;-999
5067;102;3;2;1;1;1;3;4.87;3.25;-0.5;54.51;0;-999;78.24;0;3;2;1;4;1;4;20240424;29;114.3;68.57;5.49;80.74;-0.07099417581038277;46;-999;-999;-999;-999
5071;188;3;1;4;4;1;3;5.25;3.23;0.08;54.96;0;-999;48.47;0;1;3;6;2;4;2;20240708;54;114.3;62.14;5.01;70.84;-1.2693892917606502;0;-999;-999;-999;-999
5072;110;3;4;2;1;2;2;5.14;2.96;-0.04;54.61;0;-999;78.17;0;1;2;1;4;1;3;20240612;7;114.3;68.51;5.59;80.39;-0.29935285425693103;39;-999;-999;-999;-999
5073;139;1;4;3;2;4;4;4.54;4.31;-0.25;55.01;0;-999;40.91;0;2;1;1;4;1;5;20240327;15;114.3;69.6;6.35;85.6;0.05391997308345629;56;-999;-999;-999;-999
5074;156;1;3;1;1;1;1;4.03;3.54;0.14;53.84;0;-999;42.89;0;1;2;6;1;3;1;20240601;47;114.3;68.34;5.61;77.84;-0.4281705703037032;42;-999;-999;-999;-999
5075;100;3;1;3;4;3;3;3.73;3.28;-0.65;54.18;0;-999;73.64;0;1;1;6;2;4;2;20240201;54;114.3;77.6;5.7;87.14;1.496288036092003;131;-999;-999;-999;-999
5076;178;4;2;4;4;2;1;5.44;3.62;0.29;54.67;0;-999;21.05;0;2;4;1;4;1;7;20241213;18;114.3;71.81;5.26;81.07;0.6355514788703946;80;-999;-999;-999;-999
5078;193;2;3;2;1;2;3;5.95;3.59;-0.01;55.27;0;-999;21.24;0;2;2;1;4;1;5;20240504;13;114.3;68.33;5.44;76.89;-0.3910866823508452;43;-999;-999;-999;-999
5079;151;4;4;3;3;4;2;4.95;3.58;-0.2;55.2;0;-999;79.01;0;2;1;6;2;4;5;20240117;56;114.3;77.7;5.5;88.96;1.5372754911977955;134;-999;-999;-999;-999
5080;153;4;4;3;3;4;2;3.36;3.19;-0.09;54.18;0;-999;31.83;0;2;2;8;1;4;5;20240414;131;114.3;68.57;5.43;78.47;-0.24665469769234352;44;-999;-999;-999;-999
5081;117;1;2;3;3;2;4;2.79;3.11;-0.02;54.21;0;-999;61.81;0;3;1;6;2;3;8;20240202;69;114.3;77.63;6.01;88.17;1.16643661166921;131;-999;-999;-999;-999
5082;136;1;3;1;1;3;1;5.1;3.32;-0.04;54.01;0;-999;23.28;0;1;1;7;1;2;1;20240123;82;114.3;77.69;5.62;88.1;1.515805871856667;130;-999;-999;-999;-999
5083;184;3;3;4;3;1;2;3.53;2.74;-0.29;54.54;0;-999;79.44;0;2;3;6;2;2;7;20240803;60;114.3;61.96;5.07;70.21;-1.4333391121838133;0;-999;-999;-999;-999
5084;168;2;3;1;1;1;1;4.56;2.8;-0.28;54.0;0;-999;59.93;0;3;1;6;1;2;9;20240108;77;114.3;77.6;5.81;88.47;1.4494452302568144;126;-999;-999;-999;-999
5086;128;2;2;1;1;1;1;3.76;2.64;0.11;54.48;0;-999;79.78;0;3;4;8;2;4;4;20241212;144;114.3;71.86;5.47;82.83;0.24324298000068073;79;-999;-999;-999;-999
5087;112;2;4;2;2;1;2;4.01;3.79;0.18;54.21;0;-999;20.56;0;1;2;8;1;2;3;20240524;120;114.3;68.37;5.48;77.6;-0.26617253345700614;39;-999;-999;-999;-999
5088;187;3;2;1;1;3;1;3.93;3.95;-0.05;53.55;0;-999;49.25;0;1;4;6;1;4;2;20241019;52;114.3;71.92;5.47;83.41;0.6570210982115231;80;-999;-999;-999;-999
5089;164;1;3;1;1;2;3;4.81;3.66;0.41;54.03;0;-999;79.45;0;3;2;6;1;4;9;20240417;76;114.3;68.36;5.74;78.5;-0.39694203308024273;37;-999;-999;-999;-999
5090;188;2;4;3;2;2;3;4.65;3.64;0.29;53.9;0;-999;54.42;0;2;1;6;1;4;5;20240121;57;114.3;77.6;5.59;87.71;1.3362417828217732;128;-999;-999;-999;-999
5091;158;1;2;1;1;2;3;4.94;3.66;-0.04;54.86;0;-999;58.97;0;3;2;8;1;2;9;20240503;151;114.3;68.48;5.73;78.04;-0.5472293684681433;43;-999;-999;-999;-999
5092;115;1;4;1;1;2;2;4.36;3.4;-0.11;54.08;0;-999;67.61;0;3;2;8;1;3;9;20240619;151;114.3;68.52;5.67;78.46;-0.12954768310436923;44;-999;-999;-999;-999
5093;105;4;1;1;1;1;2;1.76;3.36;-0.23;53.09;0;-999;44.67;0;3;1;8;2;3;4;20240114;146;114.3;77.81;5.43;88.82;1.3323382156688388;129;-999;-999;-999;-999
5094;145;3;1;3;4;1;3;3.64;2.9;-0.27;53.96;0;-999;34.63;0;1;1;1;4;1;3;20240305;7;114.3;77.59;5.41;88.2;1.6563342893622357;134;-999;-999;-999;-999
5095;134;3;3;1;1;1;1;3.76;3.75;-0.22;53.74;0;-999;37.11;0;3;4;7;1;2;4;20241010;108;114.3;71.97;5.61;81.94;0.33888037524752657;86;-999;-999;-999;-999
5096;117;1;2;4;4;2;4;4.6;3.82;-0.19;55.89;0;-999;37.53;0;1;1;8;1;3;1;20240228;116;114.3;77.72;5.63;88.08;1.3869881558098935;128;-999;-999;-999;-999
5098;163;2;3;2;2;2;3;3.18;3.48;0.03;53.61;0;-999;69.3;0;3;2;7;2;4;9;20240523;113;114.3;68.62;5.65;79.34;-0.01244066851639493;48;-999;-999;-999;-999
5099;130;1;2;2;2;2;3;4.8;3.64;-0.01;54.38;0;-999;62.54;0;3;4;7;1;4;9;20241211;114;114.3;71.85;5.67;82.06;0.6101782923763331;84;-999;-999;-999;-999
5100;137;3;1;4;4;3;1;6.13;3.55;-0.3;54.3;0;-999;55.28;0;1;4;1;4;1;1;20241115;2;114.3;71.69;5.55;81.74;0.020739652283531373;80;-999;-999;-999;-999
5101;125;4;4;4;4;2;4;3.93;3.33;-0.31;53.87;0;-999;79.39;0;2;2;6;1;2;5;20240508;58;114.3;68.51;5.66;77.75;-0.1607762203278283;44;-999;-999;-999;-999
5102;159;1;2;1;2;1;1;3.8;3.89;0.41;53.76;0;-999;30.42;0;1;4;6;1;2;3;20241007;50;114.3;71.71;5.76;81.4;0.407192800423845;83;-999;-999;-999;-999
5103;184;2;1;1;2;1;3;5.17;3.16;-0.17;54.31;0;-999;31.72;0;3;1;8;1;3;8;20240125;143;114.3;77.62;5.77;87.63;1.098124186492893;134;-999;-999;-999;-999
5105;192;3;2;4;4;1;4;4.58;3.57;0.08;56.03;0;-999;80.25;0;1;4;7;1;2;2;20241004;88;114.3;71.81;5.63;83.0;0.37596426320038595;85;-999;-999;-999;-999
5106;117;2;2;3;3;2;3;4.2;3.37;-0.43;55.14;0;-999;76.67;0;1;1;1;4;1;2;20240115;9;114.3;77.7;5.75;88.97;1.4884809017861396;131;-999;-999;-999;-999
5107;173;3;4;3;2;4;2;4.09;3.6;-0.13;54.18;0;-999;40.53;0;1;2;6;1;2;3;20240511;49;114.3;68.67;5.52;78.69;-0.2329922126570798;45;-999;-999;-999;-999
5108;155;3;3;4;4;2;3;4.56;3.27;-0.11;54.29;0;-999;50.48;0;1;4;1;4;1;1;20241104;4;114.3;71.9;5.54;82.63;0.5203962478588863;76;-999;-999;-999;-999
5109;176;2;1;1;1;4;1;3.61;3.37;-0.09;54.75;0;-999;34.27;0;1;2;6;1;2;2;20240612;55;114.3;68.47;5.55;78.13;-0.13930660098669984;39;-999;-999;-999;-999
5110;164;4;3;2;1;2;1;4.22;3.96;-0.03;53.98;0;-999;39.3;0;3;1;6;2;2;8;20240115;70;114.3;77.63;5.63;87.64;1.6407200207505033;132;-999;-999;-999;-999
5111;135;1;1;1;2;1;2;3.96;2.41;-0.4;54.1;0;-999;45.57;0;3;2;1;4;1;8;20240515;28;114.3;68.52;5.42;76.91;-0.48282051044475793;45;-999;-999;-999;-999
5112;174;4;4;4;4;4;2;5.51;3.27;-0.38;54.98;0;-999;44.75;0;2;4;1;4;1;7;20241128;17;114.3;71.8;5.84;82.21;0.276423300800607;83;-999;-999;-999;-999
5113;180;1;2;2;2;1;1;4.59;4.17;0.18;54.06;0;-999;55.34;0;3;1;1;4;1;8;20240103;28;114.3;77.47;5.9;87.72;1.2054722831985352;124;-999;-999;-999;-999
5114;148;1;1;3;3;2;4;4.65;3.95;0.17;54.73;0;-999;25.75;0;1;2;6;2;2;3;20240426;48;114.3;68.56;5.49;78.77;-0.09831914588091015;43;-999;-999;-999;-999
5115;171;4;1;3;3;2;4;5.38;3.8;-0.19;55.1;0;-999;47.74;0;2;4;7;1;2;6;20241210;100;114.3;71.79;5.53;82.35;0.5633354865411432;75;-999;-999;-999;-999
5116;114;2;2;3;3;4;1;4.21;4.37;0.11;53.85;0;-999;46.94;0;2;3;8;1;3;6;20240923;136;114.3;63.08;6.17;80.7;-1.2244982695019262;12;-999;-999;-999;-999
5117;100;1;2;2;2;1;1;3.17;3.37;0.01;53.9;0;-999;42.77;0;3;2;8;1;4;9;20240602;149;114.3;68.4;5.65;78.55;-0.2329922126570798;37;-999;-999;-999;-999
5118;168;1;1;4;4;3;2;3.63;3.72;-0.16;54.24;0;-999;25.04;0;1;3;6;2;4;2;20240727;53;114.3;61.86;5.03;70.22;-1.4235801943014825;0;-999;-999;-999;-999
5119;174;2;2;4;4;3;4;2.86;4.12;0.19;54.87;0;-999;58.79;0;2;2;6;1;2;7;20240505;62;114.3;68.51;5.55;78.47;-0.053428123622186005;41;-999;-999;-999;-999
5120;130;4;2;2;2;2;2;4.89;4.36;-0.41;54.45;0;-999;59.15;0;1;4;7;1;4;3;20241023;85;114.3;71.86;5.59;81.66;0.3974338825415144;87;-999;-999;-999;-999
5121;132;4;1;2;2;3;2;4.96;4.23;0.25;54.28;0;-999;56.56;0;1;1;8;2;4;2;20240112;127;114.3;77.6;5.7;87.2;1.4865291182096725;130;-999;-999;-999;-999
5122;154;1;4;4;4;1;4;4.17;3.47;-0.25;56.0;0;-999;47.39;0;1;1;8;2;4;2;20240217;124;114.3;77.62;5.84;87.83;1.1527741266339449;130;-999;-999;-999;-999
5123;106;4;2;2;2;2;2;5.53;3.11;0.25;53.22;0;-999;57.41;0;3;2;1;4;1;9;20240422;34;114.3;68.39;5.54;76.9;-0.29154571995106626;43;-999;-999;-999;-999
5124;190;4;3;1;1;2;2;5.33;3.8;-0.18;54.53;0;-999;40.73;0;2;4;7;2;2;7;20241109;96;114.3;71.76;5.61;81.52;0.407192800423845;78;-999;-999;-999;-999
5125;156;1;3;4;4;1;4;4.92;4.24;0.14;55.86;0;-999;50.67;0;1;4;1;4;1;2;20241001;11;114.3;71.8;5.43;81.9;0.5789497551528741;80;-999;-999;-999;-999
5127;178;3;4;4;4;3;4;3.51;4.43;-0.21;55.51;0;-999;61.77;0;2;1;6;1;4;5;20240218;59;114.3;77.69;5.78;87.56;1.5665522448447873;124;-999;-999;-999;-999
5128;178;1;3;1;1;2;2;4.2;3.39;0.15;53.93;0;-999;44.42;0;1;3;8;1;4;2;20240918;127;114.3;62.0;5.11;70.74;-1.3747856048898268;0;-999;-999;-999;-999
5129;151;3;4;1;1;3;4;3.96;2.08;-0.02;53.87;0;-999;24.97;0;3;3;6;2;2;4;20240704;72;114.3;61.94;5.04;70.22;-1.1308126578315476;0;-999;-999;-999;-999
5130;102;4;1;1;1;4;1;5.1;2.45;-0.15;53.52;0;-999;72.58;0;3;1;7;2;3;4;20240204;110;114.3;77.64;5.77;86.97;1.6172986178329103;128;-999;-999;-999;-999
5131;159;3;4;4;3;2;4;5.47;3.91;-0.0;54.91;0;-999;50.31;0;2;4;7;1;4;7;20241004;99;114.3;71.81;5.56;81.32;0.38962674823564825;78;-999;-999;-999;-999
5132;164;1;3;1;1;3;3;3.65;3.81;0.36;54.85;0;-999;68.92;0;1;1;1;4;1;1;20240102;4;114.3;77.55;6.01;87.19;1.1820508802809395;126;-999;-999;-999;-999
5133;187;2;4;1;1;3;4;2.69;3.99;-0.24;54.68;0;-999;50.78;0;1;4;8;1;3;2;20241005;126;114.3;71.96;5.66;81.59;-0.08075309369271338;79;-999;-999;-999;-999
5134;104;2;1;2;2;1;4;4.29;3.1;0.02;55.19;0;-999;71.76;0;3;3;1;4;1;4;20240727;31;114.3;62.05;5.25;71.24;-1.2830517767959126;0;-999;-999;-999;-999
5135;146;2;4;1;1;3;3;5.33;4.13;-0.52;54.88;0;-999;50.1;0;2;3;8;1;4;6;20240812;137;114.3;62.04;5.05;72.04;-1.1718001129373385;0;-999;-999;-999;-999
5136;142;2;2;1;1;2;2;4.11;3.72;-0.25;53.65;0;-999;32.64;0;1;2;1;4;1;3;20240621;5;114.3;67.72;6.05;78.13;-1.2284018366548592;36;-999;-999;-999;-999
5137;198;2;2;2;2;2;1;2.58;3.96;-0.32;53.29;0;-999;43.29;0;3;2;6;2;3;9;20240603;76;114.3;68.38;5.65;78.01;-0.10807806376324076;41;-999;-999;-999;-999
5138;163;1;2;2;2;3;2;3.68;2.56;0.02;54.46;0;-999;73.27;0;1;2;1;4;1;1;20240619;1;114.3;68.5;5.66;78.51;-0.04366920573985539;38;-999;-999;-999;-999
5139;125;1;3;2;2;1;2;5.01;4.22;-0.32;53.79;0;-999;38.08;0;1;2;6;2;3;3;20240527;50;114.3;68.55;5.68;78.06;-0.42621878672723734;44;-999;-999;-999;-999
5141;172;4;3;3;3;3;4;2.87;2.82;-0.0;54.79;0;-999;84.06;0;2;4;6;1;2;5;20241007;59;114.3;72.03;5.63;81.45;0.612130075952799;83;-999;-999;-999;-999
5142;100;2;4;2;1;4;3;4.42;3.68;-0.51;54.43;0;-999;79.59;0;2;2;8;1;3;6;20240615;136;114.3;68.27;5.59;77.79;-0.25836539915114;39;-999;-999;-999;-999
5144;100;2;4;2;1;4;4;2.92;3.87;0.1;54.75;0;-999;75.15;0;2;3;6;2;3;5;20240804;56;114.3;62.17;5.01;70.28;-1.2752446424900479;0;-999;-999;-999;-999
5145;162;2;4;4;4;3;2;2.75;3.72;-0.74;54.42;0;-999;50.9;0;2;1;1;4;1;7;20240115;18;114.3;77.53;5.69;87.15;1.4806737674802735;128;-999;-999;-999;-999
5146;103;3;1;2;2;1;3;5.26;3.57;0.11;55.14;0;-999;46.65;0;3;4;1;4;1;4;20241006;31;114.3;71.78;5.7;81.68;0.3427839424004596;82;-999;-999;-999;-999
5147;117;1;2;2;2;1;4;5.27;3.4;0.54;54.45;0;-999;43.0;0;3;3;7;2;3;4;20240914;109;114.3;62.08;5.02;71.1;-1.2342571873842567;0;-999;-999;-999;-999
5150;191;2;1;2;2;2;4;4.83;3.27;0.33;54.72;0;-999;47.78;0;3;2;1;4;1;8;20240522;27;114.3;68.41;5.57;77.91;-0.26226896630407304;42;-999;-999;-999;-999
5151;197;3;4;3;2;2;4;4.46;4.6;-0.36;55.23;0;-999;81.36;0;2;4;8;1;3;5;20241106;130;114.3;71.8;5.47;81.28;0.3447357259769255;80;-999;-999;-999;-999
5153;136;2;3;3;3;1;3;3.6;3.63;0.27;54.96;0;-999;61.58;0;3;4;6;1;3;4;20241009;74;114.3;71.64;5.56;80.84;0.6238407774115968;81;-999;-999;-999;-999
5154;135;3;2;1;1;2;3;3.47;3.35;-0.35;54.07;0;-999;32.57;0;3;4;7;1;3;9;20241115;114;114.3;71.83;5.71;82.46;0.044161055201125676;79;-999;-999;-999;-999
5155;112;3;4;4;3;1;1;4.56;3.66;-0.28;53.95;0;-999;69.29;0;3;3;8;2;2;8;20240702;141;114.3;61.91;5.19;70.43;-1.5075068880895306;0;-999;-999;-999;-999
5156;167;2;4;1;1;2;3;4.07;3.93;0.27;54.84;0;-999;65.92;0;2;3;1;4;1;6;20240920;23;114.3;61.77;5.18;70.4;-1.3982070078074211;0;-999;-999;-999;-999
5158;194;1;1;1;2;1;1;4.41;3.63;-0.61;53.23;0;-999;34.12;0;3;4;7;2;3;8;20241210;107;114.3;71.95;5.54;82.18;0.5106373299765556;82;-999;-999;-999;-999
5159;100;1;2;1;2;3;2;4.6;3.31;-0.09;53.41;0;-999;74.25;0;3;1;7;2;4;4;20240214;108;114.3;77.49;5.8;87.09;1.4865291182096725;127;-999;-999;-999;-999
5160;108;4;2;4;4;2;4;5.46;3.63;-0.55;55.44;0;-999;58.6;0;2;1;8;1;4;7;20240316;135;114.3;77.68;5.65;87.97;1.5802147298800524;132;-999;-999;-999;-999
5161;172;1;2;3;3;3;1;4.73;3.88;-0.31;53.7;0;-999;65.69;0;1;1;1;4;1;3;20240103;7;114.3;77.47;5.82;88.63;1.4494452302568144;126;-999;-999;-999;-999
5162;100;3;1;3;4;3;4;5.39;3.46;-0.13;56.02;0;-999;68.56;0;2;2;7;2;2;6;20240513;101;114.3;68.44;5.5;77.78;-0.4476884060683658;41;-999;-999;-999;-999
5163;189;1;3;2;1;2;2;4.46;3.62;-0.39;53.23;0;-999;53.19;0;3;4;6;2;2;4;20241014;74;114.3;71.97;5.63;81.59;0.5360105164706157;83;-999;-999;-999;-999
5164;134;2;2;3;3;3;2;4.23;3.06;-0.5;55.21;0;-999;51.69;0;1;1;7;2;2;3;20240121;84;114.3;77.6;5.69;88.29;1.6329128864446398;128;-999;-999;-999;-999
5166;125;2;2;4;4;2;4;4.5;3.61;-0.35;55.0;0;-999;55.2;0;1;2;1;4;1;1;20240626;3;114.3;63.56;6.04;77.3;-1.3552677691251642;11;-999;-999;-999;-999
5167;170;4;4;4;4;4;1;4.51;2.82;-0.09;54.25;0;-999;65.4;0;2;3;7;1;2;7;20240926;98;114.3;66.86;7.15;81.05;-1.0781145012669586;40;-999;-999;-999;-999
5168;131;3;3;3;3;4;2;4.56;4.15;-0.2;54.56;0;-999;48.45;0;2;2;6;1;2;7;20240413;60;114.3;68.41;5.78;78.22;-0.4574473239506964;41;-999;-999;-999;-999
5169;165;1;2;2;2;1;1;3.8;3.84;-0.07;54.01;0;-999;80.4;0;1;4;8;1;2;2;20241212;127;114.3;71.88;5.57;80.55;0.48136057632956236;85;-999;-999;-999;-999
5170;131;1;1;1;2;1;3;3.98;3.49;0.19;54.82;0;-999;55.84;0;3;3;1;4;1;9;20240818;33;114.3;62.06;5.03;70.99;-1.3396535005134347;0;-999;-999;-999;-999
5171;103;1;2;1;1;1;3;3.17;2.52;0.12;54.21;0;-999;52.43;0;3;4;1;4;1;8;20241112;25;114.3;71.8;5.58;80.91;0.2744715172241412;82;-999;-999;-999;-999
5172;117;2;4;3;2;3;1;4.67;3.79;0.62;54.39;0;-999;59.29;0;2;4;8;2;2;6;20241217;137;114.3;71.61;5.41;81.93;0.4774570091766293;77;-999;-999;-999;-999
5173;135;3;1;1;1;3;1;5.0;3.05;-0.29;53.43;0;-999;57.97;0;1;3;1;4;1;3;20240813;8;114.3;62.03;4.94;70.37;-1.1971732994313988;0;-999;-999;-999;-999
5175;101;2;3;4;4;3;1;4.71;3.28;0.11;54.62;0;-999;64.77;0;2;4;8;1;3;5;20241011;128;114.3;71.78;5.43;81.19;0.39548209896504716;77;-999;-999;-999;-999
5176;126;4;4;3;1;3;4;4.29;3.57;0.13;54.45;0;-999;60.33;0;2;3;6;1;4;7;20240908;62;114.3;61.96;5.09;70.13;-1.484085485171935;0;-999;-999;-999;-999
5177;133;1;1;2;2;2;3;3.64;3.21;-0.51;53.82;0;-999;81.31;0;3;3;6;1;2;4;20240726;75;114.3;62.05;5.09;70.27;-1.4762783508660702;0;-999;-999;-999;-999
5178;196;2;3;2;1;1;2;4.97;3.88;-0.54;54.51;0;-999;84.9;0;1;4;7;1;2;3;20241102;85;114.3;72.03;5.44;81.11;0.6511657474821242;79;-999;-999;-999;-999
5179;135;2;1;4;4;2;2;3.3;3.57;-0.03;54.66;0;-999;26.34;0;3;2;1;4;1;4;20240517;31;114.3;68.43;5.43;78.3;-0.18810119039835568;45;-999;-999;-999;-999
5180;179;2;2;1;1;3;2;2.94;3.03;0.07;53.82;0;-999;43.22;0;1;3;7;1;4;2;20240825;90;114.3;61.9;5.19;69.75;-1.5075068880895306;0;-999;-999;-999;-999
5181;149;1;1;2;4;4;1;3.95;3.87;-0.07;54.14;0;-999;69.25;0;3;4;7;1;3;9;20241208;113;114.3;71.93;5.7;81.77;0.0500164059305246;83;-999;-999;-999;-999
5182;113;3;2;1;1;2;2;5.57;3.24;-0.69;54.54;0;-999;33.79;0;1;4;1;4;1;2;20241004;10;114.3;72.03;5.43;83.58;0.4969748449412919;80;-999;-999;-999;-999
5184;192;1;4;2;2;4;1;4.45;3.32;-0.6;53.43;0;-999;60.44;0;3;2;7;2;4;9;20240409;114;114.3;68.63;5.6;78.63;-0.4945312119035544;41;-999;-999;-999;-999
5185;157;3;2;3;3;3;4;3.81;3.99;0.05;54.88;0;-999;52.7;0;1;4;6;1;2;1;20241227;47;114.3;76.84;6.07;87.82;0.6843460682820505;122;-999;-999;-999;-999
5186;186;2;4;2;1;3;4;3.15;3.21;-0.06;54.08;0;-999;39.04;0;2;3;6;2;4;7;20240902;60;114.3;62.04;5.06;70.79;-1.3279427990546366;0;-999;-999;-999;-999
5187;190;2;3;2;2;1;1;4.55;3.29;0.05;54.43;0;-999;62.18;0;3;1;7;1;4;8;20240119;107;114.3;77.66;5.66;87.06;1.6348646700211071;125;-999;-999;-999;-999
5188;169;3;4;3;2;2;2;5.23;2.79;-0.21;53.72;0;-999;45.85;0;1;1;8;1;2;3;20240212;122;114.3;77.76;5.7;88.1;1.2757364919513194;127;-999;-999;-999;-999
5189;156;1;3;3;3;4;2;5.5;3.88;-0.01;55.0;0;-999;20.91;0;2;1;7;2;2;7;20240106;99;114.3;77.44;5.82;87.47;1.4084577751510219;128;-999;-999;-999;-999
5192;141;1;3;3;3;2;1;5.59;3.24;-0.24;54.84;0;-999;79.44;0;3;3;8;1;2;4;20240923;146;114.3;63.14;6.16;79.71;-1.1444751428668112;9;-999;-999;-999;-999
5193;176;4;4;4;3;3;2;3.96;3.24;0.59;55.29;0;-999;56.42;0;1;3;8;1;4;3;20240819;123;114.3;61.92;5.09;70.15;-1.1405715757138781;0;-999;-999;-999;-999
5194;172;3;2;2;3;2;1;3.98;3.92;0.45;54.61;0;-999;53.84;0;3;4;6;2;4;9;20241023;77;114.3;72.02;5.59;82.16;0.33302502451812765;84;-999;-999;-999;-999
5195;110;2;3;3;2;2;4;4.32;3.39;-0.18;53.86;0;-999;31.63;0;3;1;1;4;1;9;20240312;36;114.3;77.62;5.64;87.06;1.3986988572686914;128;-999;-999;-999;-999
5196;107;1;2;2;2;3;4;3.8;3.13;-0.25;54.36;0;-999;69.82;0;1;2;8;1;3;3;20240619;123;114.3;68.42;5.68;77.65;-0.3618099287038506;46;-999;-999;-999;-999
5197;145;4;4;4;4;2;4;3.83;1.75;0.2;54.89;0;-999;56.86;0;1;2;8;2;3;2;20240419;127;114.3;68.42;5.68;77.97;-0.676047084514914;35;-999;-999;-999;-999
5198;132;3;2;1;1;3;2;4.99;3.76;-0.38;54.24;0;-999;77.37;0;2;3;7;1;4;5;20240727;92;114.3;61.91;5.16;70.92;-1.1971732994313988;0;-999;-999;-999;-999
5199;163;2;2;4;4;2;2;4.62;3.73;-0.22;54.97;0;-999;42.57;0;1;4;6;1;3;3;20251118;50;114.3;72.09;5.49;81.31;0.5828533223058058;86;-999;-999;-999;-999
5200;133;3;3;3;3;3;3;5.72;4.37;-0.46;54.43;0;-999;34.59;0;2;2;1;4;1;5;20250506;14;114.3;68.56;5.57;79.01;-0.03781385501045647;43;-999;-999;-999;-999
5202;176;3;3;4;4;2;3;4.64;3.64;-0.06;54.59;0;-999;74.38;0;1;1;6;1;3;2;20250102;54;114.3;77.61;5.67;87.38;1.3440489171276366;131;-999;-999;-999;-999
5203;157;4;4;3;2;2;4;4.92;3.97;-0.21;54.53;0;-999;83.62;0;2;1;6;1;2;5;20250120;57;114.3;77.48;5.91;87.32;1.4513970138332788;127;-999;-999;-999;-999
5204;196;1;3;4;4;1;2;5.08;4.38;-0.02;54.16;0;-999;51.51;0;1;4;1;4;1;3;20241001;8;114.3;71.86;5.4;81.29;0.3798678303533176;82;-999;-999;-999;-999
