ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete
5495;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-02-19;2
5496;1;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_1B;2024-02-15;121
5497;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3C;2025-07-16;114
5498;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-10-28;5
5499;2;Verão;Pasto A;Pasto;Mombaça;Setor_2C;2024-03-19;66
5500;3;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_3B;2024-06-20;144
5501;3;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_3A;2025-01-16;104
5502;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-04-17;23
5503;2;Outono;Pasto A;Pasto;Mombaça;Setor_2A;2025-04-28;57
5504;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-09-13;17
5505;3;Inverno;Pasto A;Pasto;Panicum;Setor_3C;2025-09-10;78
5506;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-05-02;33
5507;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-10-05;35
5508;2;Inverno;Pasto A;Pasto;Panicum;Setor_2A;2025-07-11;59
5509;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-11-19;17
5510;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2A;2025-08-05;92
5511;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-05-28;23
5512;2;Verão;Pasto A;Pasto;Mombaça;Setor_2A;2025-03-06;56
5513;2;Outono;Pasto C;Pasto;Mombaça;Setor_2C;2025-04-16;139
5514;1;Verão;Pasto C;Pasto + Suplemento;Braquiária;Setor_1A;2024-02-21;119
5515;3;Primavera;Pasto C;Pasto;Panicum;Setor_3B;2025-10-11;146
5516;1;Outono;Pasto B;Pasto;Panicum;Setor_1A;2025-06-02;83
5517;2;Inverno;Pasto C;Pasto;Panicum;Setor_2A;2025-07-15;129
5518;2;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_2A;2025-05-07;130
5519;2;Outono;Pasto A;Pasto;Panicum;Setor_2A;2025-04-19;59
5520;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-07-16;5
5521;2;Verão;Pasto C;Pasto;Braquiária;Setor_2C;2025-01-05;137
5522;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-12-14;21
5523;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-12-14;36
5524;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1B;2025-08-14;49
5525;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3B;2025-11-13;146
5526;2;Outono;Pasto C;Pasto;Panicum;Setor_2A;2024-04-02;131
5527;2;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_2B;2025-06-07;99
5528;1;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_1C;2024-12-12;88
5529;2;Primavera;Pasto C;Pasto;Panicum;Setor_2B;2024-10-11;135
5530;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1C;2024-09-07;89
5531;2;Verão;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2024-01-22;99
5532;2;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_2B;2024-01-21;96
5533;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-12-08;23
5534;3;Verão;Pasto B;Pasto;Braquiária;Setor_3C;2025-01-23;114
5535;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-05-10;29
5536;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-07-04;5
5537;1;Primavera;Pasto B;Pasto;Panicum;Setor_1A;2025-11-17;82
5538;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2C;2024-09-10;101
5539;3;Primavera;Pasto B;Pasto;Panicum;Setor_3A;2025-10-03;106
5540;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-07-10;8
5541;1;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_1C;2025-11-15;90
5542;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2B;2025-12-17;133
5543;2;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_2C;2025-09-17;101
5544;3;Verão;Pasto B;Pasto;Panicum;Setor_3B;2025-02-14;108
5545;2;Verão;Pasto C;Pasto;Panicum;Setor_2A;2025-03-05;129
5546;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-11-16;1
5547;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-05-25;4
5548;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-10-06;10
5549;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3C;2025-11-01;114
5550;1;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-01-08;127
5551;1;Outono;Pasto A;Pasto;Panicum;Setor_1A;2024-06-05;46
5552;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3C;2024-10-24;113
5553;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-01-19;5
5554;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-09-06;11
5555;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2024-10-12;104
5556;1;Outono;Pasto B;Pasto;Braquiária;Setor_1A;2025-06-21;82
5557;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3B;2025-10-13;110
5558;2;Inverno;Pasto C;Pasto;Panicum;Setor_2C;2025-09-09;139
5559;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1C;2025-12-20;124
5560;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-10-20;18
5561;1;Outono;Pasto C;Pasto;Panicum;Setor_1B;2025-04-22;122
5562;3;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_3A;2024-01-21;143
5563;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-01-02;33
5564;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2B;2025-09-04;135
5565;3;Primavera;Pasto C;Pasto;Braquiária;Setor_3C;2025-11-15;148
5566;2;Outono;Pasto B;Pasto;Mombaça;Setor_2B;2024-05-04;98
5567;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3A;2024-09-09;68
5568;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1B;2024-05-23;122
5569;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2B;2024-10-07;62
5570;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1B;2024-12-22;51
5571;2;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_2B;2025-09-01;132
5572;3;Verão;Pasto B;Pasto;Mombaça;Setor_3B;2025-02-14;109
5573;1;Outono;Pasto A;Pasto;Mombaça;Setor_1C;2025-06-04;55
5574;3;Primavera;Pasto C;Pasto;Panicum;Setor_3A;2024-12-17;141
5575;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3A;2025-08-20;106
5576;3;Verão;Pasto C;Pasto;Mombaça;Setor_3B;2024-03-23;147
5577;3;Primavera;Pasto A;Pasto;Mombaça;Setor_3B;2024-10-14;74
5578;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-07-17;24
5579;1;Primavera;Pasto C;Pasto;Panicum;Setor_1B;2025-12-20;121
5580;3;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2024-07-10;108
5581;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1C;2025-10-26;54
5582;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1B;2024-07-16;121
5583;3;Primavera;Pasto B;Pasto;Braquiária;Setor_3C;2025-10-20;113
5584;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-04-25;15
5585;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-08-27;20
5586;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3A;2025-09-07;69
5587;1;Inverno;Pasto C;Pasto;Panicum;Setor_1B;2024-08-23;122
5588;3;Verão;Pasto C;Pasto;Mombaça;Setor_3B;2025-02-10;146
5589;2;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_2B;2025-07-02;132
5590;3;Outono;Pasto C;Pasto;Mombaça;Setor_3A;2025-06-16;143
5591;3;Primavera;Pasto B;Pasto;Panicum;Setor_3B;2024-10-23;110
5592;2;Primavera;Pasto A;Pasto;Panicum;Setor_2C;2025-11-11;66
5593;1;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_1A;2025-01-01;117
5594;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-01-22;23
5595;2;Primavera;Pasto B;Pasto;Panicum;Setor_2C;2025-10-04;102
5596;1;Verão;Pasto C;Pasto;Panicum;Setor_1B;2025-03-22;120
5597;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-02-05;8
5598;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-04-25;3
5599;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1A;2025-09-03;119
5600;1;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_1C;2025-12-24;90
5601;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2025-04-09;122
5602;2;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_2C;2025-09-08;65
5603;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-08-10;6
5604;3;Verão;Pasto A;Pasto;Panicum;Setor_3C;2025-02-15;76
5605;1;Outono;Pasto A;Pasto;Braquiária;Setor_1B;2025-04-04;49
5606;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-07-28;2
5607;1;Outono;Pasto A;Pasto;Mombaça;Setor_1A;2024-04-28;45
5608;2;Outono;Pasto B;Pasto;Mombaça;Setor_2B;2025-05-12;97
5609;2;Outono;Pasto B;Pasto;Braquiária;Setor_2C;2025-06-11;101
5610;3;Outono;Pasto B;Pasto;Panicum;Setor_3A;2025-05-24;104
5611;3;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2025-07-04;111
5612;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-04-01;31
5613;2;Verão;Pasto B;Pasto;Mombaça;Setor_2C;2025-01-22;101
5614;2;Outono;Pasto A;Pasto;Braquiária;Setor_2B;2024-06-06;62
5615;2;Verão;Pasto A;Pasto;Panicum;Setor_2A;2025-02-12;56
5616;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2024-02-20;142
5617;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2024-02-24;53
5618;1;Verão;Pasto C;Pasto;Panicum;Setor_1C;2024-01-12;126
5619;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-08-06;2
5620;3;Primavera;Pasto A;Pasto;Braquiária;Setor_3C;2025-10-13;76
5621;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1A;2025-02-15;82
5622;3;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_3B;2025-02-27;109
5623;2;Outono;Pasto A;Pasto;Braquiária;Setor_2C;2025-05-23;66
5624;1;Verão;Pasto A;Pasto;Mombaça;Setor_1A;2025-02-26;45
5625;1;Inverno;Pasto B;Pasto;Panicum;Setor_1C;2024-08-21;90
5626;2;Outono;Pasto C;Pasto;Panicum;Setor_2B;2025-04-04;135
5627;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1A;2025-10-23;45
5628;2;Inverno;Pasto B;Pasto;Panicum;Setor_2A;2024-09-02;92
5629;3;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_3A;2024-04-04;142
5630;2;Primavera;Pasto C;Pasto;Braquiária;Setor_2B;2025-11-19;135
5631;1;Outono;Pasto B;Pasto;Panicum;Setor_1A;2024-05-26;82
5632;1;Outono;Pasto C;Pasto;Braquiária;Setor_1C;2025-06-22;126
5633;1;Outono;Pasto C;Pasto;Panicum;Setor_1A;2025-05-06;118
5634;3;Outono;Pasto B;Pasto;Mombaça;Setor_3B;2025-06-13;111
5635;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1C;2025-08-20;126
5636;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-04-28;29
5637;1;Verão;Pasto A;Pasto;Braquiária;Setor_1C;2025-03-27;54
5638;1;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_1C;2025-06-05;55
5639;1;Primavera;Pasto B;Pasto;Panicum;Setor_1B;2025-11-16;86
5640;2;Outono;Pasto A;Pasto;Mombaça;Setor_2B;2025-04-14;62
5641;2;Verão;Pasto C;Pasto;Mombaça;Setor_2B;2025-02-02;135
5642;1;Verão;Pasto B;Pasto;Panicum;Setor_1B;2025-01-09;86
5643;1;Outono;Pasto A;Pasto;Braquiária;Setor_1A;2025-06-11;45
5644;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-01-23;86
5645;1;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_1C;2025-09-17;52
5646;2;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_2A;2025-09-19;59
5647;3;Verão;Pasto B;Pasto;Mombaça;Setor_3B;2025-03-19;110
5648;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1A;2025-10-22;45
5649;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-11-17;36
5650;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3C;2024-09-23;149
5651;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-06-20;21
5652;2;Primavera;Pasto A;Pasto;Panicum;Setor_2A;2025-10-14;57
5653;1;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-09-24;83
5654;3;Primavera;Pasto C;Pasto;Panicum;Setor_3B;2024-10-16;144
5655;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1B;2024-11-22;49
5656;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3B;2025-12-21;109
5657;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-02-05;12
5658;1;Verão;Pasto A;Pasto;Panicum;Setor_1B;2025-03-20;51
5659;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1A;2024-07-01;83
5660;2;Outono;Pasto B;Pasto;Braquiária;Setor_2B;2025-06-06;98
5661;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-03-28;10
5662;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-11-28;17
5663;3;Primavera;Pasto B;Pasto;Braquiária;Setor_3C;2025-11-28;115
5664;2;Verão;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2024-01-03;137
5665;1;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_1C;2025-08-11;124
5666;2;Outono;Pasto C;Pasto;Braquiária;Setor_2B;2025-04-11;135
5667;2;Inverno;Pasto A;Pasto;Mombaça;Setor_2A;2025-08-02;59
5668;1;Outono;Pasto B;Pasto;Braquiária;Setor_1B;2025-06-08;87
5669;2;Verão;Pasto C;Pasto;Panicum;Setor_2C;2025-03-21;137
5670;2;Outono;Pasto C;Pasto;Mombaça;Setor_2B;2025-05-13;134
5671;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-10-03;20
5672;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-08-15;32
5673;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-09-15;35
5674;1;Outono;Pasto B;Pasto;Mombaça;Setor_1C;2024-04-28;90
5675;2;Verão;Pasto B;Pasto;Braquiária;Setor_2B;2025-02-15;98
5676;2;Verão;Pasto A;Pasto;Mombaça;Setor_2B;2024-02-04;61
5677;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-08-24;18
5678;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3A;2025-12-01;105
5679;1;Primavera;Pasto A;Pasto;Panicum;Setor_1C;2025-10-13;53
5680;1;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_1A;2025-05-02;83
5681;3;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2025-09-18;151
5682;1;Verão;Pasto C;Pasto;Panicum;Setor_1B;2025-01-27;121
5683;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-04-26;1
5684;3;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_3B;2025-03-20;75
5685;2;Outono;Pasto C;Pasto;Braquiária;Setor_2A;2024-06-10;131
5686;1;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_1B;2025-03-18;86
5687;2;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_2C;2024-07-21;64
5688;3;Outono;Pasto B;Pasto;Panicum;Setor_3B;2024-06-15;111
5689;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1C;2025-08-12;127
5690;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-01-27;6
5691;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-10-28;19
5692;3;Inverno;Pasto C;Pasto;Panicum;Setor_3C;2024-08-11;150
5693;3;Verão;Pasto B;Pasto;Braquiária;Setor_3C;2024-03-25;112
5694;1;Inverno;Pasto A;Pasto;Panicum;Setor_1A;2025-09-20;44
5695;3;Primavera;Pasto B;Pasto;Panicum;Setor_3B;2025-11-23;108
5696;1;Inverno;Pasto B;Pasto;Braquiária;Setor_1A;2025-09-12;83
5697;3;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_3A;2025-03-15;107
5698;2;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_2C;2024-10-04;103
5699;2;Verão;Pasto C;Pasto;Mombaça;Setor_2C;2024-03-08;138
5700;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-10-11;5
5701;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-11-27;27
5702;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-12-26;31
5703;3;Inverno;Pasto A;Pasto;Mombaça;Setor_3A;2025-08-18;71
5704;3;Verão;Pasto C;Pasto;Braquiária;Setor_3C;2025-03-12;149
5705;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-12-04;29
5706;2;Verão;Pasto A;Pasto;Braquiária;Setor_2A;2024-01-06;58
5707;2;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_2C;2024-02-05;65
5708;3;Verão;Pasto A;Pasto;Panicum;Setor_3A;2025-03-24;68
5709;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1B;2025-12-14;49
5710;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2C;2025-10-09;65
5711;2;Primavera;Pasto C;Pasto;Panicum;Setor_2A;2025-12-07;131
5712;1;Outono;Pasto B;Pasto;Panicum;Setor_1A;2024-04-04;82
5713;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1B;2025-02-07;50
5714;2;Primavera;Pasto C;Pasto;Braquiária;Setor_2B;2025-11-27;133
5715;3;Primavera;Pasto A;Pasto;Braquiária;Setor_3B;2025-10-23;75
5716;1;Outono;Pasto A;Pasto;Braquiária;Setor_1C;2025-05-04;52
5717;2;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_2C;2024-05-02;102
5718;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-12-27;20
5719;1;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_1C;2024-12-19;125
5720;2;Verão;Pasto B;Pasto;Braquiária;Setor_2A;2025-01-25;92
5721;3;Inverno;Pasto A;Pasto;Mombaça;Setor_3B;2024-08-15;73
5722;3;Outono;Pasto A;Pasto;Panicum;Setor_3C;2024-06-19;78
5723;2;Primavera;Pasto C;Pasto;Mombaça;Setor_2C;2024-12-05;138
5724;1;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2025-08-01;50
5725;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-06-24;6
5726;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1C;2025-07-18;52
5727;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-08-27;34
5728;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1B;2025-12-16;50
5729;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2025-03-25;125
5730;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1A;2025-07-23;47
5731;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2C;2025-12-06;66
5732;2;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_2A;2025-12-27;95
5733;2;Verão;Pasto A;Pasto;Braquiária;Setor_2A;2025-01-04;57
5734;3;Verão;Pasto A;Pasto;Braquiária;Setor_3C;2025-02-22;77
5735;1;Outono;Pasto B;Pasto;Panicum;Setor_1C;2025-06-20;88
5736;3;Verão;Pasto B;Pasto;Mombaça;Setor_3B;2025-02-17;111
5737;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-02-14;14
5738;1;Verão;Pasto A;Pasto;Panicum;Setor_1C;2025-03-23;52
5739;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1A;2025-07-09;44
5740;1;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_1B;2024-08-11;85
5741;2;Verão;Pasto A;Pasto;Braquiária;Setor_2A;2025-02-15;58
5742;1;Outono;Pasto A;Pasto;Braquiária;Setor_1C;2025-04-05;54
5743;1;Outono;Pasto C;Pasto;Braquiária;Setor_1C;2025-05-20;124
5744;2;Verão;Pasto C;Pasto;Mombaça;Setor_2A;2024-03-24;130
5745;1;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2024-12-10;51
5746;3;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_3A;2025-12-18;140
5747;1;Inverno;Pasto A;Pasto;Panicum;Setor_1C;2025-08-23;53
5748;2;Outono;Pasto A;Pasto;Braquiária;Setor_2B;2025-06-18;61
5749;2;Outono;Pasto C;Pasto;Mombaça;Setor_2A;2024-06-07;130
5750;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-01-07;28
5751;3;Inverno;Pasto B;Pasto;Panicum;Setor_3B;2024-09-23;111
5752;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2A;2024-11-22;56
5753;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1B;2024-11-22;49
5754;3;Outono;Pasto B;Pasto;Braquiária;Setor_3B;2024-04-23;111
5755;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2B;2025-09-06;97
5756;2;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_2B;2025-12-18;62
5757;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1A;2024-12-21;47
5758;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3A;2025-11-23;140
5759;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-07-25;24
5760;3;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_3B;2025-02-18;72
5761;2;Verão;Pasto B;Pasto;Braquiária;Setor_2C;2025-02-19;103
5762;2;Verão;Pasto B;Pasto;Panicum;Setor_2C;2025-03-22;101
5763;2;Outono;Pasto C;Pasto;Braquiária;Setor_2A;2024-06-14;128
5764;2;Outono;Pasto B;Pasto;Panicum;Setor_2A;2024-06-24;95
5765;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-09-10;28
5766;2;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_2A;2024-11-26;95
5767;3;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2025-01-17;148
5768;1;Inverno;Pasto B;Pasto;Braquiária;Setor_1B;2025-07-01;86
5769;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-11-05;10
5770;2;Verão;Pasto B;Pasto;Braquiária;Setor_2C;2024-01-22;100
5771;2;Primavera;Pasto C;Pasto;Mombaça;Setor_2A;2025-10-07;129
5772;3;Primavera;Pasto C;Pasto;Braquiária;Setor_3B;2025-11-25;147
5773;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-01-10;35
5774;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1A;2025-12-09;46
5775;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-10-27;1
5776;1;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_1B;2025-04-23;51
5777;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1C;2025-11-07;90
5778;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3B;2025-09-02;144
5779;2;Inverno;Pasto B;Pasto;Panicum;Setor_2B;2024-08-27;99
5780;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3B;2025-08-04;144
5781;3;Outono;Pasto B;Pasto;Panicum;Setor_3C;2024-06-28;115
5782;1;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-06-24;47
5783;1;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_1B;2025-12-28;86
5784;1;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_1B;2024-01-24;86
5785;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3C;2024-09-18;113
5786;3;Outono;Pasto A;Pasto;Panicum;Setor_3C;2025-05-08;79
5787;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-12-26;28
5788;2;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_2A;2025-03-10;57
5789;3;Verão;Pasto C;Pasto;Braquiária;Setor_3B;2025-03-22;145
5790;1;Inverno;Pasto B;Pasto;Braquiária;Setor_1B;2024-07-13;86
5791;2;Outono;Pasto C;Pasto;Panicum;Setor_2C;2025-05-14;139
5792;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2025-03-11;51
5793;2;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_2C;2024-03-02;136
5794;3;Outono;Pasto B;Pasto;Panicum;Setor_3B;2024-04-24;108
5795;1;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_1C;2025-02-07;88
5796;2;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_2B;2025-09-28;135
5797;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-05-27;17
5798;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2024-04-21;120
5799;3;Inverno;Pasto A;Pasto;Mombaça;Setor_3A;2024-09-23;68
5800;1;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_1B;2025-12-12;85
5801;2;Outono;Pasto C;Pasto;Mombaça;Setor_2B;2024-06-18;133
5802;3;Primavera;Pasto B;Pasto;Panicum;Setor_3A;2024-12-20;106
5803;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-10-25;28
5804;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-09-07;18
5805;3;Primavera;Pasto A;Pasto;Mombaça;Setor_3C;2025-11-15;78
5806;2;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_2B;2024-04-22;60
5807;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-01-06;33
5808;3;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_3B;2025-07-24;108
5809;2;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_2C;2025-09-04;103
5810;1;Outono;Pasto C;Pasto;Braquiária;Setor_1B;2024-05-02;121
