ID_Animal;Local / Fazenda;Tabela de Origem;Variável Ausente (NaN);Ação do Sistema
5514;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5515;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5516;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5517;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5518;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5519;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5520;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5521;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5522;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5523;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5524;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5526;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5527;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5528;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5529;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5530;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5531;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5532;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5533;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5534;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5535;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5536;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5537;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5538;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5539;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5540;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5541;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5542;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5543;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5544;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5546;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5548;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5549;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5550;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5551;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5552;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5553;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5554;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5555;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5556;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5557;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5558;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5559;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5560;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5561;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5562;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5563;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5565;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5566;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5567;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5568;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5569;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5570;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5571;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5572;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5573;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5574;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5575;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5576;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5577;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5578;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5579;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5580;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5581;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5583;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5584;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5585;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5586;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5587;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5588;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5589;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5590;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5591;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5593;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5594;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5595;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5596;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5597;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5598;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5599;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5600;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5601;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5602;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5603;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5604;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5605;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5607;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5611;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5612;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5613;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5614;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5615;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5616;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5617;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5618;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5619;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5620;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5621;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5624;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5625;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5626;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5628;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5629;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5630;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5631;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5632;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5633;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5634;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5635;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5636;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5637;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5639;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5640;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5641;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5642;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5643;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5644;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5645;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5646;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5647;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5648;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5649;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5650;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5652;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5655;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5656;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5657;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5658;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5659;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5660;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5661;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5662;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5663;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5664;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5665;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5666;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5667;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5668;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5669;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5671;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5674;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5675;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5677;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5678;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5679;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5680;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5681;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5682;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5683;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5684;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5686;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5687;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5688;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5689;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5690;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5691;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5692;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5693;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5694;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5695;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5696;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5698;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5699;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5701;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5702;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5703;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5704;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5705;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5707;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5708;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5711;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5712;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5713;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5714;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5715;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5716;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5717;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5718;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5719;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5720;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5721;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5722;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5723;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5724;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5725;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5726;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5727;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5728;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5730;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5731;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5732;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
5733;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
